primaryTitle,startYear,numVotes,averageRating
Irma Vep,1996,10355,7.0
Jerry Maguire,1996,300889,7.3
First Strike,1996,23562,6.6
Drifting Clouds,1996,10093,7.6
Kingpin,1996,94416,6.9
Kolya,1996,16645,7.7
Matilda,1996,187497,7.0
The Mirror Has Two Faces,1996,24432,6.6
Muppet Treasure Island,1996,28103,6.9
Mystery Science Theater 3000: The Movie,1996,19180,7.1
Secrets & Lies,1996,49978,8.0
Shall We Dance?,1996,12135,7.7
Swingers,1996,90862,7.2
That Thing You Do!,1996,76541,7.0
Trees Lounge,1996,18279,7.1
Waiting for Guffman,1996,31812,7.4
Austin Powers: International Man of Mystery,1997,267133,7.0
The Big Lebowski,1998,894858,8.1
Buffalo '66,1998,64809,7.4
Bulworth,1998,27876,6.8
Life Is Beautiful,1997,783708,8.6
The Butcher Boy,1997,11827,7.1
The Castle,1997,18267,7.6
Chasing Amy,1997,146757,7.2
"Black Cat, White Cat",1998,57840,8.0
Clay Pigeons,1998,12444,6.6
Deconstructing Harry,1997,49400,7.3
Dil To Pagal Hai,1997,25719,7.0
Le Dîner de Cons,1998,46355,7.6
Fever Pitch,1997,12099,6.7
The Full Monty,1997,117487,7.2
Gridlock'd,1997,17106,6.9
Grosse Pointe Blank,1997,102773,7.3
Gummo,1997,40552,6.6
In the Company of Men,1997,14641,7.1
Knockin' on Heaven's Door,1997,35642,7.8
Liar Liar,1997,352324,6.9
Men in Black,1997,643512,7.3
The Mighty,1998,14458,7.2
Nothing to Lose,1997,51225,6.7
As Good as It Gets,1997,330094,7.7
Primary Colors,1998,30942,6.7
Private Parts,1997,40032,6.9
The Barber of Siberia,1998,13149,7.6
Sliding Doors,1998,73749,6.7
Three Kings,1999,184871,7.1
State and Main,2000,23230,6.7
SubUrbia,1996,11453,6.7
Suicide Kings,1997,29958,6.9
Songs from the Second Floor,2000,21050,7.5
Smoke Signals,1998,13059,7.2
Toy Story 2,1999,648590,7.9
The Truman Show,1998,1296952,8.2
The Man Who Knew Too Little,1997,36069,6.6
Yes Boss,1997,14819,6.7
Being John Malkovich,1999,363356,7.7
A Bug's Life,1998,328915,7.2
Chicken Run,2000,220044,7.1
Dogma,1999,235795,7.3
Fear and Loathing in Las Vegas,1998,311669,7.5
Stepmom,1998,77880,6.8
Half Baked,1998,69773,6.6
The Last Days of Disco,1998,14921,6.7
"Lock, Stock and Two Smoking Barrels",1998,637740,8.1
The Mask of Zorro,1998,205138,6.8
Mulan,1998,334281,7.7
Out of Sight,1998,103481,7.0
The Parent Trap,1998,165871,6.7
Pleasantville,1998,140462,7.5
Rush Hour,1998,314306,7.0
Slums of Beverly Hills,1998,15452,6.7
Tarzan,1999,260872,7.3
Tea with Mussolini,1999,14740,6.9
"Torrente, the Dumb Arm of the Law",1998,14267,6.8
Wag the Dog,1997,91320,7.1
The Wedding Singer,1998,168981,6.9
Zero Effect,1998,15794,6.9
The Emperor's New Groove,2000,239495,7.4
Corpse Bride,2005,315399,7.4
Return to Me,2000,24281,7.0
An Ideal Husband,1999,17373,6.8
Analyze This,1999,165942,6.7
Life,1999,58793,6.8
Blast from the Past,1999,74799,6.7
Simon Birch,1998,22658,6.8
Thursday,1998,21135,7.1
Notting Hill,1999,368453,7.2
Man on the Moon,1999,141305,7.4
Shrek,2001,779075,7.9
Cookie's Fortune,1999,14121,6.8
Election,1999,109067,7.2
Who Am I?,1998,44615,6.8
Rushmore,1998,204317,7.6
You've Got Mail,1998,238766,6.7
Patch Adams,1998,126840,6.8
There's Something About Mary,1998,340715,7.1
Ishq,1997,12444,6.8
SLC Punk!,1998,34870,7.4
"Mystery, Alaska",1999,29167,6.7
Three Men and a Leg,1997,12149,7.7
Bang Boom Bang - Ein todsicheres Ding,1999,11171,7.5
Shakespeare in Love,1998,239401,7.1
The Road to El Dorado,2000,114875,6.9
Go,1999,77933,7.2
Girl on the Bridge,1999,14709,7.4
Two Hands,1999,14152,7.1
Austin Powers: The Spy Who Shagged Me,1999,257319,6.7
Playing by Heart,1998,20757,6.9
High Fidelity,2000,195803,7.4
Little Voice,1998,17567,7.0
Happiness,1998,77843,7.7
10 Things I Hate About You,1999,423863,7.4
Show Me Love,1998,57045,7.5
Straight from the Heart,1999,20579,7.4
Topsy-Turvy,1999,13967,7.3
Office Space,1999,300636,7.6
Taxi,1998,93478,7.0
The Idiots,1998,35275,6.7
Last Night,1998,10385,7.1
My Dog Skip,2000,21794,7.0
Drop Dead Gorgeous,1999,43702,6.7
Sweet and Lowdown,1999,37543,7.2
"South Park: Bigger, Longer & Uncut",1999,221051,7.7
The Wood,1999,10741,7.0
Ghost World,2001,130230,7.3
Trick,1999,9766,7.2
Get Real,1998,14994,7.5
American Pie,1999,454493,7.0
The Wounds,1998,12219,8.0
Detroit Rock City,1999,42347,6.8
Interstate 60,2002,39269,7.5
Sinbad: Legend of the Seven Seas,2003,62409,6.7
East Is East,1999,20572,6.9
Waking Ned Devine,1998,29143,7.3
The Best Man,1999,12487,6.7
Train of Life,1998,9808,7.6
Bad Boys II,2003,282218,6.6
Kuch Kuch Hota Hai,1998,60029,7.5
Galaxy Quest,1999,186699,7.4
In July,2000,23245,7.6
Mansfield Park,1999,26898,7.0
But I'm a Cheerleader,1999,47913,6.8
Cat City,1986,11248,8.3
In China They Eat Dogs,1999,23969,7.3
American Movie,1999,20674,7.8
Almost Famous,2000,305992,7.9
"Me, Myself & Irene",2000,259934,6.6
Mr. Muhsin,1987,12426,8.4
Shanghai Noon,2000,139493,6.6
Wonder Boys,2000,68059,7.2
All About My Mother,1999,107334,7.8
Human Traffic,1999,28508,7.1
The Whole Nine Yards,2000,133145,6.7
"O Brother, Where Art Thou?",2000,342875,7.7
The Replacements,2000,72465,6.6
Saving Grace,2000,19767,6.9
Small Time Crooks,2000,41764,6.7
Where the Heart Is,2000,37677,6.7
"Monsters, Inc.",2001,1035144,8.1
Kikujiro,1999,23071,7.7
The Broken Landlord,1985,17147,8.6
Together,2000,25160,7.4
The Dish,2000,17496,7.2
My Neighbors the Yamadas,1999,17081,7.1
Snatch,2000,951062,8.2
Happy Accidents,2000,10455,7.1
Remember the Titans,2000,241707,7.8
Amélie,2001,821935,8.3
Baadshah,1999,21329,6.9
Berlin Calling,2008,15597,7.2
Meet the Parents,2000,369656,7.0
Manichithrathazhu,1993,13686,8.7
Bamboozled,2000,12796,6.7
The Taste of Others,2000,10815,7.2
With a Friend Like Harry...,2000,12246,7.1
Best in Show,2000,70168,7.5
The Family Man,2000,126557,6.8
Chachi 420,1997,13947,7.4
Flickering Lights,2000,25667,7.5
Bread and Tulips,2000,11778,7.3
101 Reykjavík,2000,10109,6.8
The Dangerous Lives of Altar Boys,2002,14484,6.9
Serendipity,2001,127263,6.8
Hera Pheri,2000,76592,8.2
Bridget Jones's Diary,2001,279417,6.8
The Closet,2001,18770,7.0
Italian for Beginners,2000,14271,7.0
Old Men in New Cars,2002,9980,6.7
Super Troopers,2001,116538,7.0
Manitou's Shoe,2001,21274,6.7
Hedwig and the Angry Inch,2001,38498,7.7
Storytelling,2001,18759,6.8
Asterix & Obelix: Mission Cleopatra,2002,60944,6.7
Buffalo Soldiers,2001,26057,6.7
The Chaos Class,1975,44715,9.2
The Chaos Class Failed the Class,1975,27322,8.7
The Chaos Class Is on Vacation,1977,19635,8.6
The Chaos Class Is Waking Up,1976,21747,8.7
King of the Doormen,1976,14389,8.3
"Feyzo, the Polite One",1978,18138,8.6
From the Village to the City,1974,12449,8.3
The Blue Bead,1974,10102,7.8
"Saban, Son of Saban",1977,19484,8.7
The Foster Brothers,1976,21926,8.8
Tosun Pasha,1976,25680,8.9
Zübük,1980,11778,8.5
The King of the Street Cleaners,1977,22320,8.5
Common Wealth,2000,13354,7.2
The Curse of the Jade Scorpion,2001,43463,6.7
Lammbock,2001,12198,7.2
My Big Fat Greek Wedding,2002,148926,6.6
Jay and Silent Bob Strike Back,2001,164454,6.8
Abbas in Flower,1982,11641,8.0
Everything's Gonna Be Great,1998,29129,8.1
The Girl Next Door,2004,254244,6.7
Monsoon Wedding,2001,27293,7.3
The Royal Tenenbaums,2001,324858,7.6
Finding Nemo,2003,1167670,8.2
Rush Hour 2,2001,251493,6.7
Adaptation.,2002,209580,7.7
Ice Age,2002,546394,7.5
Jalla! Jalla!,2000,15189,6.8
Barking Dogs Never Bite,2000,11486,6.9
Vizontele,2001,40313,8.0
Confessions of a Dangerous Mind,2002,94204,7.0
A Dog's Will,2000,20510,8.6
Punch-Drunk Love,2002,187017,7.3
Poolhall Junkies,2002,11286,6.8
24 Hour Party People,2002,40955,7.3
Secretary,2002,105337,6.9
Lilo & Stitch,2002,233889,7.4
About a Boy,2002,196628,7.1
The Importance of Being Earnest,2002,25503,6.8
Elling,2001,16361,7.4
Gosford Park,2001,98878,7.2
Igby Goes Down,2002,36715,6.8
Wasabi,2001,44570,6.6
Bubba Ho-Tep,2002,53113,6.9
Spun,2002,42093,6.7
No Man's Land,2001,49848,7.9
8 Women,2002,35450,7.0
The Spanish Apartment,2002,43556,7.3
Shaolin Soccer,2001,93880,7.3
The Triplets of Belleville,2003,58482,7.7
Bend It Like Beckham,2002,119960,6.7
Dil Chahta Hai,2001,78247,8.0
Son of the Bride,2001,17184,7.8
The Rules of Attraction,2002,54621,6.6
My Sassy Girl,2001,51919,7.9
Shrek 2,2004,535086,7.4
Rehnaa Hai Terre Dil Mein,2001,9815,7.5
Roger Dodger,2002,18193,6.8
Chicago,2002,251194,7.2
Good Bye Lenin!,2003,156992,7.7
Frozen Stiff,2002,10620,8.3
Old School,2003,251708,7.0
The Happiness of the Katakuris,2001,10410,6.9
American Splendor,2003,53810,7.4
Bad Santa,2003,161923,7.0
The Shape of Things,2003,12049,6.6
Ruby & Quentin,2003,31784,7.1
A Mighty Wind,2003,30371,7.2
Holes,2003,106079,7.0
The Man Without a Past,2002,27971,7.6
Pieces of April,2003,22694,7.0
Wallace & Gromit: The Curse of the Were-Rabbit,2005,154087,7.5
Philanthropy,2002,14334,8.4
Love Actually,2003,560341,7.5
Bruce Almighty,2003,455335,6.8
Cars,2006,508369,7.3
Elf,2003,330911,7.1
Mondays in the Sun,2002,15992,7.5
Life Is a Miracle,2004,13697,7.5
Jackass: The Movie,2002,104617,6.6
Slim Susie,2003,10798,6.9
Matchstick Men,2003,142695,7.3
Over the Hedge,2006,197354,6.7
Secondhand Lions,2003,64778,7.5
The Rundown,2003,146934,6.7
Under the Tuscan Sun,2003,63276,6.7
Brother Bear,2003,131501,6.9
Monsieur Ibrahim,2003,11837,7.3
Day of the Wacko,2002,12680,8.1
11:14,2003,51523,7.1
If Only,2004,34636,7.0
Saved!,2004,50276,6.7
School of Rock,2003,347150,7.2
Intermission,2003,17058,6.8
Garden State,2004,226900,7.4
Spellbound,2002,12575,7.6
Lost in Translation,2003,513532,7.7
Something's Gotta Give,2003,133716,6.7
Calendar Girls,2003,28857,6.9
The Barbarian Invasions,2003,30639,7.5
Kopps,2003,23680,6.7
A Series of Unfortunate Events,2004,227163,6.8
Being Julia,2004,13222,7.0
The Station Agent,2003,76434,7.6
The Green Butchers,2003,26212,7.2
50 First Dates,2004,401272,6.8
Last Life in the Universe,2003,11787,7.4
Latter Days,2003,19087,7.0
The SpongeBob SquarePants Movie,2004,108599,7.2
Distant,2002,24010,7.5
Kal Ho Naa Ho,2003,79031,7.9
Main Hoon Na,2004,42766,7.1
The Cat Returns,2002,69389,7.1
Waiting...,2005,110198,6.7
The Door in the Floor,2004,16479,6.6
Madagascar,2005,461881,6.9
The Life and Death of Peter Sellers,2004,15548,6.9
The Science of Sleep,2006,71640,7.2
EuroTrip,2004,236054,6.6
Anchorman: The Legend of Ron Burgundy,2004,392180,7.1
The Secret Life of Walter Mitty,2013,358247,7.3
Palindromes,2004,13214,6.7
The Terminal,2004,516707,7.4
The Life Aquatic with Steve Zissou,2004,217214,7.2
The Blind Swordsman: Zatoichi,2003,52642,7.4
Lymelife,2008,14821,6.8
Love Me If You Dare,2003,73593,7.5
Dodgeball: A True Underdog Story,2004,277353,6.7
The Matador,2005,47190,6.7
Shaun of the Dead,2004,622700,7.9
Tenacious D in the Pick of Destiny,2006,117807,6.8
The Upside of Anger,2005,23735,6.8
Harold & Kumar Go to White Castle,2004,212401,7.0
Millions,2004,26865,6.8
The Squid and the Whale,2005,93560,7.3
Anbe Sivam,2003,27127,8.6
Charlie and the Chocolate Factory,2005,554003,6.7
The Man Who Copied,2003,12116,7.6
The Hitchhiker's Guide to the Galaxy,2005,213531,6.7
Hungama,2003,18143,7.6
House of D,2004,10082,6.8
Team America: World Police,2004,182846,7.2
Kung Fu Hustle,2004,158068,7.7
Kiss Kiss Bang Bang,2005,244928,7.5
Control,2003,27821,7.6
Munna Bhai M.B.B.S.,2003,92662,8.1
Napoleon Dynamite,2004,248826,7.0
Sideways,2004,212002,7.5
Mean Girls,2004,465612,7.1
Hum Tum,2004,15701,7.0
Coffee and Cigarettes,2003,69444,7.0
As It Is in Heaven,2004,18814,7.5
Ratatouille,2007,894776,8.1
"When I Grow Up, I'll Be a Kangaroo",2004,12064,8.4
G.O.R.A.,2004,69616,8.0
Saving Face,2004,14524,7.4
Monster House,2006,148282,6.7
Hitch,2005,343639,6.6
Terkel in Trouble,2004,12702,7.1
It's All Gone Pete Tong,2004,21051,7.2
King of California,2007,24024,6.6
Tokyo Godfathers,2003,51484,7.8
Waqt: The Race Against Time,2005,11292,6.7
A Lot Like Love,2005,72639,6.6
Ferpect Crime,2004,13373,7.0
Wedding Crashers,2005,388928,7.0
Meet the Robinsons,2007,117631,6.8
Nanny McPhee,2005,89186,6.6
Bolt,2008,240195,6.8
Tangled,2010,524602,7.7
C.R.A.Z.Y.,2005,34785,7.8
A Good Year,2006,104877,6.9
"Paris, Je T'aime",2006,75695,7.2
Everything Is Illuminated,2005,60876,7.4
A Scanner Darkly,2006,120272,7.0
The 40-Year-Old Virgin,2005,487727,7.1
Rang De Basanti,2006,124744,8.1
Barefoot,2005,11474,7.1
The Chumscrubber,2005,19432,6.8
Transamerica,2005,42965,7.3
Last Holiday,2006,40639,6.6
Russian Dolls,2005,21683,6.9
Where's Firuze?,2004,13089,7.4
Taxidermia,2006,19216,6.8
Breakfast on Pluto,2005,25604,7.2
Broken Flowers,2005,108943,7.1
Little Manhattan,2005,25397,7.4
Mrs. Henderson Presents,2005,16876,7.0
Talladega Nights: The Ballad of Ricky Bobby,2006,208273,6.6
Martian Child,2007,21272,6.7
Me and You and Everyone We Know,2005,38181,7.2
The Lizard,2004,23752,8.4
Factotum,2005,15374,6.6
Rory O'Shea Was Here,2004,16434,7.7
Mujhse Shaadi Karogi,2004,18098,6.7
Adam's Apples,2005,57184,7.7
Junebug,2005,23807,6.9
Phir Hera Pheri,2006,30545,7.4
The Tiger and the Snow,2005,14653,7.0
Find Me Guilty,2006,37358,7.0
A Prairie Home Companion,2006,24122,6.7
Summer Storm,2004,14788,7.2
Stranger Than Fiction,2006,241584,7.5
Blind Man's Bluff,2005,9895,7.2
Imagine Me & You,2005,38148,6.8
Surf's Up,2007,97672,6.7
Tristram Shandy,2005,13496,6.7
Charlie Bartlett,2007,67654,6.9
Clerks II,2006,143042,7.3
Hot Fuzz,2007,554392,7.8
Just Like Heaven,2005,122733,6.7
Outsourced,2006,12422,7.0
Pardon,2005,23912,8.1
Dave Chappelle's Block Party,2005,9759,7.2
Trailer Park Boys: The Movie,2006,13912,7.1
Hairspray,2007,143057,6.7
Thank You for Smoking,2005,233101,7.5
Survive Style 5+,2004,10349,7.4
Role Models,2008,246399,6.8
P.S. I Love You,2007,222787,7.0
Fantastic Mr. Fox,2009,289386,7.9
Kinky Boots,2005,22320,7.1
Conversations with Other Women,2005,13385,6.9
Toy Story 3,2010,937605,8.3
Hulchul,2004,10065,7.1
Something New,2006,15430,6.6
Behind the Mask: The Rise of Leslie Vernon,2006,26485,6.7
Ice Age: The Meltdown,2006,309352,6.8
Volver,2006,110726,7.6
Borat,2006,462839,7.4
Before We Go,2014,67152,6.8
Keeping Mum,2005,37010,6.8
"You, the Living",2007,16728,7.4
Scott Pilgrim vs. the World,2010,484219,7.5
Driving Lessons,2006,11142,6.6
Shazam!,2019,402596,7.0
Little Miss Sunshine,2006,540814,7.8
The Valet,2006,11285,6.6
Horton Hears a Who!,2008,155290,6.8
No Entry,2005,13620,6.6
Mind Game,2004,11500,7.7
Garam Masala,2005,18475,6.8
The Hunting Party,2007,26511,6.7
Lage Raho Munna Bhai,2006,52197,8.0
The Death of Mr. Lazarescu,2005,16447,7.8
Grandma's Boy,2006,91355,6.9
Scoop,2006,89482,6.6
Fido,2006,30734,6.7
The Holiday,2006,350397,7.0
The Devil Wears Prada,2006,504082,7.0
Cashback,2006,93287,7.1
Chaos Theory,2007,34582,6.6
Enchanted,2007,224932,7.1
The Hoax,2006,17504,6.6
The Simpsons Movie,2007,358375,7.3
The History Boys,2006,21999,6.8
Chup Chup Ke,2006,14650,7.0
"OSS 117: Cairo, Nest of Spies",2006,24401,7.0
Shoot 'Em Up,2007,157555,6.6
Khosla Ka Ghosla!,2006,26076,8.2
Juno,2007,564345,7.4
Alan Partridge,2013,33606,6.9
The Boss of It All,2006,13160,6.6
Magic Carpet Ride,2005,36645,7.4
Charlie Wilson's War,2007,128546,7.0
Penelope,2006,68294,6.7
Waitress,2007,50496,7.0
Jaane Tu... Ya Jaane Na,2008,29025,7.4
Angel-A,2005,36692,7.0
Smokin' Aces,2006,155555,6.6
Taxi No. 9 2 11: Nau Do Gyarah,2006,11083,7.3
Starter for 10,2006,26218,6.7
Wristcutters: A Love Story,2006,58935,7.2
Knocked Up,2007,393204,6.9
Ant-Man,2015,756362,7.2
Bon Cop Bad Cop,2006,13460,6.7
Madagascar: Escape 2 Africa,2008,261547,6.6
Dan in Real Life,2007,109407,6.8
The Croods,2013,244160,7.1
Priceless,2006,33852,7.0
Killing the Shadows,2006,13947,7.5
Rob-B-Hood,2006,16570,6.6
Big Nothing,2006,32448,6.7
Welcome,2007,27902,7.1
Venus,2006,13703,7.1
Jackass Number Two,2006,81876,7.0
Eagle vs Shark,2007,27120,6.7
Golmaal: Fun Unlimited,2006,20604,7.5
"I'm a Cyborg, But That's OK",2006,26613,6.9
Vicky Cristina Barcelona,2008,275983,7.1
Gunda,1998,11121,7.3
Love & Other Drugs,2010,238868,6.7
Happy Days,1978,12527,8.7
The Savages,2007,39364,7.1
The Princess and the Frog,2009,179357,7.2
In Bruges,2008,481394,7.9
The Boxtrolls,2014,63533,6.8
Hot Rod,2007,96956,6.7
Death at a Funeral,2007,125302,7.3
Namastey London,2007,23723,7.1
Forgetting Sarah Marshall,2008,312877,7.1
The Dirt,2019,58629,7.0
Life in a Metro,2007,13985,7.4
Red Dog,2011,20379,7.3
It's Kind of a Funny Story,2010,150729,7.1
Bhagam Bhag,2006,16560,6.7
Lars and the Real Girl,2007,163054,7.3
The Bothersome Man,2006,18693,7.2
Easy Virtue,2008,23008,6.6
The Girl Who Leapt Through Time,2006,73730,7.6
Ex Drummer,2007,11337,6.9
Religulous,2008,60777,7.6
Flipped,2010,103030,7.7
The Bucket List,2007,266936,7.3
Caramel,2007,15020,7.1
Exam,2006,12083,6.7
The Magician,2006,35789,7.4
Ten Inch Hero,2007,13939,7.3
Superbad,2007,668418,7.6
"Definitely, Maybe",2008,179068,7.1
Hotel Transylvania,2012,299672,7.0
The Darjeeling Limited,2007,225541,7.2
Step Brothers,2008,332515,6.9
Two Days in Paris,2007,32425,6.7
Walk Hard: The Dewey Cox Story,2007,79848,6.8
The Kids Are All Right,2010,136327,7.0
Bommarillu,2006,10573,8.2
The Brothers Bloom,2008,53550,6.7
Cloudy with a Chance of Meatballs,2009,274309,6.9
Son of Rambow,2007,33398,7.0
Dhamaal,2007,20470,7.5
The Island,2006,13010,7.8
Sunshine Cleaning,2008,75434,6.8
Trick 'r Treat,2007,110219,6.7
Mr. Peabody & Sherman,2014,81621,6.7
The Jane Austen Book Club,2007,29493,6.7
Paris,2008,13069,6.8
Jungle Cruise,2021,222508,6.6
99 Francs,2007,21300,7.1
Ponyo,2008,176788,7.6
Please Give,2010,11859,6.6
The Wedding Ringer,2015,83219,6.6
Burn After Reading,2008,366209,7.0
"The Good, the Bad, the Weird",2008,39028,7.2
Frequently Asked Questions About Time Travel,2009,37833,7.0
Pineapple Express,2008,366684,6.9
Bottle Shock,2008,18708,6.8
Tropic Thunder,2008,472784,7.1
A Monster in Paris,2011,23581,6.7
Miss Pettigrew Lives for a Day,2008,30300,7.0
Tokyo!,2008,12423,7.0
Mary and Max,2009,197287,8.1
The Lucky Ones,2008,14785,6.8
Nick and Norah's Infinite Playlist,2008,96615,6.6
The Wolf of Wall Street,2013,1700644,8.2
Bhool Bhulaiyaa,2007,36461,7.5
Ghost Town,2008,79605,6.7
Bhoot Police,2021,27773,6.6
Bheja Fry,2007,12503,7.6
"Red, White & Royal Blue",2023,58788,7.0
A Serious Man,2009,154813,7.0
Agent Sai Srinivasa Athreya,2019,18842,8.3
500 Days of Summer,2009,595380,7.6
Om Shanti Om,2007,53340,6.8
Rose Island,2020,26672,7.0
Another Round,2020,214683,7.7
The Band's Visit,2007,14461,7.5
The Descendants,2011,256827,7.3
CODA,2021,180054,8.0
The Worst Person in the World,2021,113292,7.7
Heroic Losers,2019,13938,7.2
The Proposal,2009,383198,6.8
Silver Linings Playbook,2012,761555,7.7
Happy-Go-Lucky,2008,41985,7.0
I Love You Phillip Morris,2009,101987,6.6
Up,2009,1190232,8.3
Lootcase,2020,19164,7.5
The Imaginarium of Doctor Parnassus,2009,156217,6.7
Babylon,2022,195868,7.1
Welcome to the Sticks,2008,46522,7.1
A Christmas Carol,2009,136102,6.8
"Patrik, Age 1.5",2008,10608,6.9
Yes Man,2008,396410,6.8
Entergalactic,2022,18488,7.3
Don,2022,11941,6.8
The Misfortunates,2009,11798,7.3
Planet Terror,2007,229403,7.0
Ice Age: Dawn of the Dinosaurs,2009,277302,6.9
The Wackness,2008,31553,6.9
Eddie the Eagle,2015,104611,7.3
Mimi,2021,44944,7.8
Adventureland,2009,172665,6.8
Paul,2011,275963,6.9
Jab We Met,2007,62603,7.9
The Heist of the Century,2020,11670,7.1
Spirited,2022,55879,6.6
The Map of Tiny Perfect Things,2021,31485,6.8
Paddington,2014,148870,7.3
Pagglait,2021,10945,6.9
On the Count of Three,2021,9878,7.0
Jackass 3D,2010,70043,7.0
The Hangover,2009,893979,7.7
The Duke,2020,15407,6.9
Licorice Pizza,2021,149222,7.1
Taking Woodstock,2009,30445,6.7
Love Exposure,2008,17080,8.0
Don't Look Up,2021,644243,7.2
The Unbearable Weight of Massive Talent,2022,171801,7.0
JCVD,2008,41014,7.0
Shiva Baby,2020,39201,7.1
The Boat That Rocked,2009,118677,7.3
Uncle Frank,2020,24156,7.3
Doctor,2021,20281,7.4
Frankenweenie,2012,122637,6.9
Jackass Forever,2022,53685,6.8
Micmacs,2009,31767,7.1
8-Bit Christmas,2021,23807,6.7
"I Love You, Man",2009,222292,7.0
Zombieland,2009,648681,7.5
Glass Onion,2022,480818,7.1
AK vs AK,2020,15602,6.9
Riders of Justice,2020,70912,7.5
Lilo & Stitch,2025,47021,6.9
Jailer,2023,41335,7.1
OSS 117: Lost in Rio,2009,17346,6.8
Official Competition,2021,16722,7.0
The House,2022,24505,6.8
Demolition,2015,124194,7.0
City Island,2009,33042,7.3
Me and Orson Welles,2008,12183,6.7
Away We Go,2009,56107,7.0
Thiruchitrambalam,2022,17239,7.9
Whatever Works,2009,78272,7.1
The Banshees of Inisherin,2022,281801,7.7
Rab Ne Bana Di Jodi,2008,56860,7.2
The Book of Sun,2020,12176,7.9
Adam,2009,36410,7.1
3 Idiots,2009,462874,8.4
Black Dynamite,2009,53505,7.4
Up in the Air,2009,356178,7.4
Badhaai Do,2022,22099,7.0
Cemetery Junction,2010,24503,6.8
One Chance,2013,13699,6.8
Vengeance,2022,40445,6.8
Violent Night,2022,114675,6.7
The Muppets,2011,99261,7.1
Last Vegas,2013,138959,6.6
The World's End,2013,307428,6.9
Metal Lords,2022,34986,6.7
In the Loop,2009,63231,7.4
Big Fan,2009,10089,6.6
Mickey 17,2025,171006,6.8
It's Complicated,2009,101147,6.6
21 Jump Street,2012,626316,7.2
Wild Target,2010,41781,6.7
Sidewalls,2011,16850,7.5
Mystery Team,2009,9959,6.6
Looking for Eric,2009,18399,7.1
Soul Kitchen,2009,41777,7.2
This Is the End,2013,446578,6.6
Red,2010,333215,7.0
Shrink,2009,19521,6.6
Kick-Ass,2010,611228,7.6
Middle Men,2009,38766,6.8
Bullet Train,2022,499394,7.3
World's Greatest Dad,2009,41705,6.8
Little Nicholas,2009,14616,7.1
"Paris, 13th District",2021,10952,7.0
2 Guns,2013,232947,6.7
Love Aaj Kal,2009,17787,6.8
Madagascar 3: Europe's Most Wanted,2012,209456,6.8
Sound of Noise,2010,10076,7.1
Luca,2021,212432,7.4
Hundreds of Beavers,2022,13626,7.6
Easy A,2010,433683,7.0
A.R.O.G,2008,47389,7.4
Ghostbusters,2016,253898,6.8
Oye Lucky! Lucky Oye!,2008,18704,7.7
Defendor,2009,37971,6.7
Broker,2022,19327,7.1
The Good Boss,2021,15813,7.1
50/50,2011,348726,7.6
Seeking a Friend for the End of the World,2012,121698,6.7
I'm Your Man,2021,14405,7.1
The Trip,2021,29335,6.9
Borat Subsequent Moviefilm,2020,160722,6.6
Little Big Soldier,2010,16400,6.8
The Concert,2009,18971,7.5
August: Osage County,2013,97914,7.2
Despicable Me,2010,613618,7.6
Wake Up Sid,2009,36110,7.6
Dev.D,2009,33347,7.9
Brian and Charles,2022,9812,6.7
The Great Indian Kitchen,2021,10802,8.1
Slumberland,2022,34871,6.7
The Perfect Host,2010,30100,6.7
"Good Luck to You, Leo Grande",2022,42094,7.2
Fresh,2022,86919,6.7
Quiz Lady,2023,24038,6.7
Four Lions,2010,88728,7.3
Robot Dreams,2023,22088,7.6
Red Rocket,2021,40428,7.1
Ishqiya,2010,11227,7.3
Beau Is Afraid,2023,73003,6.6
Meenakshi Sundareshwar,2021,18795,6.6
This Is Where I Leave You,2014,92540,6.6
Made in Dagenham,2010,16425,7.1
Jaadugar,2022,12024,6.8
The Other Guys,2010,300764,6.7
We Bought a Zoo,2011,156957,7.0
Dumb Money,2023,58170,6.8
Hesher,2010,55127,6.9
Celeste & Jesse Forever,2012,34757,6.6
Loose Cannons,2010,13861,7.2
Men in Black³,2012,402327,6.8
Bhediya,2022,27950,6.7
Dasvi,2022,62319,7.4
The Best Exotic Marigold Hotel,2011,102310,7.2
Beavis and Butt-Head Do the Universe,2022,14170,7.0
Darlings,2022,22652,6.6
Bardo: False Chronicle of a Handful of Truths,2022,15930,6.7
Poor Things,2023,347260,7.8
Barney's Version,2010,27102,7.3
Arthur Christmas,2011,70702,7.1
Bank of Dave,2023,15944,7.1
Deadpool,2016,1214444,8.0
Another Year,2010,31768,7.4
Rocket Singh: Salesman of the Year,2009,23123,7.5
Hysteria,2011,33833,6.7
Rio,2011,263164,6.9
Cha Cha Real Smooth,2022,29517,7.3
Little White Lies,2010,27786,7.1
Submarine,2010,99200,7.3
This Must Be the Place,2011,38046,6.7
The Way,2010,36913,7.3
Quartet,2012,21870,6.8
Salmon Fishing in the Yemen,2011,68300,6.8
Goodbye,2022,10617,6.7
Peepli [Live],2010,13004,7.4
Winnie the Pooh,2011,29739,7.1
Filth,2013,119846,7.0
Monsters University,2013,411305,7.2
La Chimera,2023,18492,7.3
We Have a Pope,2011,15132,6.7
Goon,2011,92872,6.8
It's What's Inside,2024,44551,6.6
The Odd Life of Timothy Green,2012,49666,6.6
Heartbreaker,2010,28127,6.7
Tucker and Dale vs Evil,2010,202794,7.5
Bridesmaids,2011,318329,6.8
